Date,Close,Close_DWT
2025-11-03 00:00:00-05:00,24.25,24.11639063956838
2025-11-04 00:00:00-05:00,22.739999771118164,23.12466851354422
2025-11-05 00:00:00-05:00,23.06999969482422,22.770299065337202
2025-11-06 00:00:00-05:00,23.149999618530273,22.82831859794975
2025-11-07 00:00:00-05:00,22.209999084472656,22.52612676416329
2025-11-10 00:00:00-05:00,21.649999618530273,22.10320566825443
2025-11-11 00:00:00-05:00,22.479999542236328,21.8994559869645
2025-11-12 00:00:00-05:00,21.8700008392334,21.859204092100047
2025-11-13 00:00:00-05:00,21.65999984741211,21.842274037929915
2025-11-14 00:00:00-05:00,21.719999313354492,21.908923166472494
2025-11-17 00:00:00-05:00,22.020000457763672,21.829739394757237
2025-11-18 00:00:00-05:00,21.920000076293945,21.573562397167716
2025-11-19 00:00:00-05:00,20.979999542236328,21.302549284556356
2025-11-20 00:00:00-05:00,20.600000381469727,20.953987109333305
2025-11-21 00:00:00-05:00,22.209999084472656,21.715823536760603
2025-11-24 00:00:00-05:00,23.6200008392334,23.718658393104217
2025-11-25 00:00:00-05:00,24.690000534057617,24.757780806501632
2025-11-26 00:00:00-05:00,25.030000686645508,25.01135620871372
2025-11-28 00:00:00-05:00,25.329999923706055,25.330775417602656
