Date,Close,Close_DWT
2025-11-03 00:00:00-05:00,268.7894287109375,268.8588314628773
2025-11-04 00:00:00-05:00,269.7784729003906,270.0176549613194
2025-11-05 00:00:00-05:00,269.8783874511719,269.7719466978251
2025-11-06 00:00:00-05:00,269.50872802734375,268.38004041345647
2025-11-07 00:00:00-05:00,268.2099914550781,268.9218224251698
2025-11-10 00:00:00-05:00,269.42999267578125,271.16835619732126
2025-11-11 00:00:00-05:00,275.25,273.2306021985112
2025-11-12 00:00:00-05:00,273.4700012207031,273.9864787740599
2025-11-13 00:00:00-05:00,272.95001220703125,273.5140377256581
2025-11-14 00:00:00-05:00,272.4100036621094,270.6405014229275
2025-11-17 00:00:00-05:00,267.4599914550781,268.87177443866983
2025-11-18 00:00:00-05:00,267.44000244140625,267.87014702547464
2025-11-19 00:00:00-05:00,268.55999755859375,267.2833860280158
2025-11-20 00:00:00-05:00,266.25,267.81291234053606
2025-11-21 00:00:00-05:00,271.489990234375,270.429051987414
2025-11-24 00:00:00-05:00,275.9200134277344,275.5173065227591
2025-11-25 00:00:00-05:00,276.9700012207031,277.8019969289745
2025-11-26 00:00:00-05:00,277.54998779296875,277.264624308281
2025-11-28 00:00:00-05:00,278.8500061035156,278.85898599607276
2025-12-01 00:00:00-05:00,281.5299987792969,281.6210962143656
