Date,Close,Close_DWT
2021-11-01 00:00:00-04:00,94.5,86.33349511238113
2021-11-02 00:00:00-04:00,96.69999694824219,86.53659224509832
2021-11-03 00:00:00-04:00,94.69999694824219,86.23923020821857
2021-11-04 00:00:00-04:00,93.45999908447266,85.36093398348005
2021-11-05 00:00:00-04:00,89.52999877929688,84.14764700516629
2021-11-08 00:00:00-05:00,99.05999755859375,86.14739648760735
2021-11-09 00:00:00-05:00,97.69999694824219,85.90376350096493
2021-11-10 00:00:00-05:00,91.0999984741211,84.94401083749469
2021-11-11 00:00:00-05:00,93.37999725341797,84.89229637124022
2021-11-12 00:00:00-05:00,92.11000061035156,85.41824484061094
2021-11-15 00:00:00-05:00,86.44000244140625,83.6110804195124
2021-11-16 00:00:00-05:00,90.0,84.34100398947982
2021-11-17 00:00:00-05:00,88.91999816894531,83.7408013456753
2021-11-18 00:00:00-05:00,89.69000244140625,83.3576953172093
2021-11-19 00:00:00-05:00,89.70999908447266,82.90089741659477
2021-11-22 00:00:00-05:00,81.73999786376953,82.36127418163228
2021-11-23 00:00:00-05:00,82.63999938964844,81.82574373156221
2021-11-24 00:00:00-05:00,81.91000366210938,81.2875813289814
2021-11-26 00:00:00-05:00,78.69000244140625,80.71961102714972
2021-11-29 00:00:00-05:00,76.81999969482422,80.13918108238417
2021-11-30 00:00:00-05:00,79.1500015258789,81.01640339315647
2021-12-01 00:00:00-05:00,72.68000030517578,80.49636471294201
2021-12-02 00:00:00-05:00,72.55999755859375,79.51461426629636
2021-12-03 00:00:00-05:00,68.0199966430664,76.95270889042729
2021-12-06 00:00:00-05:00,68.93000030517578,76.72976668189132
2021-12-07 00:00:00-05:00,78.66000366210938,78.74261880952349
2021-12-08 00:00:00-05:00,79.33000183105469,78.91190116822308
2021-12-09 00:00:00-05:00,73.58999633789062,77.8076650160662
2021-12-10 00:00:00-05:00,73.69999694824219,77.4619698711929
2021-12-13 00:00:00-05:00,76.79000091552734,77.25912981220107
2021-12-14 00:00:00-05:00,75.31999969482422,77.80227962623378
2021-12-15 00:00:00-05:00,80.52999877929688,79.39904842748463
2021-12-16 00:00:00-05:00,74.88999938964844,75.62019472249786
2021-12-17 00:00:00-05:00,84.58000183105469,78.1921909005371
2021-12-20 00:00:00-05:00,83.29000091552734,77.62163087657763
2021-12-21 00:00:00-05:00,86.3499984741211,77.82857317578151
2021-12-22 00:00:00-05:00,85.7300033569336,78.08884852476447
2021-12-23 00:00:00-05:00,86.5,78.43793907366886
2021-12-27 00:00:00-05:00,80.19999694824219,78.36390604345739
2021-12-28 00:00:00-05:00,78.5,77.81131454774365
2021-12-29 00:00:00-05:00,79.02999877929688,77.61598137268085
2021-12-30 00:00:00-05:00,81.62999725341797,77.69023486166165
2021-12-31 00:00:00-05:00,79.69000244140625,77.60898524628287
2022-01-03 00:00:00-05:00,82.16000366210938,77.51056875216642
2022-01-04 00:00:00-05:00,78.30999755859375,77.14000616397904
2022-01-05 00:00:00-05:00,71.56999969482422,76.4265791351554
2022-01-06 00:00:00-05:00,70.91000366210938,76.0015301230595
2022-01-07 00:00:00-05:00,70.36000061035156,75.82428262403418
2022-01-10 00:00:00-05:00,68.45999908447266,75.59928330643106
2022-01-11 00:00:00-05:00,75.68000030517578,75.44692738744709
2022-01-12 00:00:00-05:00,70.23999786376953,74.86962281508934
2022-01-13 00:00:00-05:00,66.12999725341797,73.79997824461638
2022-01-14 00:00:00-05:00,67.81999969482422,74.59709729052157
2022-01-18 00:00:00-05:00,62.150001525878906,73.11576491861963
2022-01-19 00:00:00-05:00,62.369998931884766,72.99366713560339
2022-01-20 00:00:00-05:00,62.84000015258789,72.90026752563932
2022-01-21 00:00:00-05:00,62.86000061035156,72.87404470335258
2022-01-24 00:00:00-05:00,67.98999786376953,72.99065762723838
2022-01-25 00:00:00-05:00,66.61000061035156,72.483541964931
2022-01-26 00:00:00-05:00,64.97000122070312,71.26654241618253
2022-01-27 00:00:00-05:00,59.689998626708984,70.6428461816544
2022-01-28 00:00:00-05:00,64.11000061035156,71.86463778202787
2022-01-31 00:00:00-05:00,69.20999908447266,71.97747721575217
2022-02-01 00:00:00-05:00,69.16000366210938,71.65571966230635
2022-02-02 00:00:00-05:00,62.70000076293945,69.99458435776491
2022-02-03 00:00:00-05:00,60.27000045776367,70.57624933678866
2022-02-04 00:00:00-05:00,61.33000183105469,70.06928333027305
2022-02-07 00:00:00-05:00,63.13999938964844,69.95082780387314
2022-02-08 00:00:00-05:00,62.86000061035156,69.88143401779166
2022-02-09 00:00:00-05:00,68.4000015258789,69.89815420789118
2022-02-10 00:00:00-05:00,64.5999984741211,69.39273630777087
2022-02-11 00:00:00-05:00,63.209999084472656,68.29635749962266
2022-02-14 00:00:00-05:00,67.7300033569336,68.38704912016213
2022-02-15 00:00:00-05:00,73.87000274658203,69.63952114856254
2022-02-16 00:00:00-05:00,73.58000183105469,69.46530294125876
2022-02-17 00:00:00-05:00,69.0199966430664,68.07952619120829
2022-02-18 00:00:00-05:00,67.0199966430664,66.91162318463823
2022-02-22 00:00:00-05:00,65.13999938964844,65.50358541822582
2022-02-23 00:00:00-05:00,63.61000061035156,65.10720503764362
2022-02-24 00:00:00-05:00,70.36000061035156,66.00130189771019
2022-02-25 00:00:00-05:00,74.75,66.88930043163634
2022-02-28 00:00:00-05:00,78.3499984741211,68.1271163318734
2022-03-01 00:00:00-05:00,73.5,66.7272869207573
2022-03-02 00:00:00-05:00,74.19999694824219,66.99858006190375
2022-03-03 00:00:00-05:00,67.80000305175781,65.51853221678711
2022-03-04 00:00:00-05:00,64.05000305175781,63.56998203091231
2022-03-07 00:00:00-05:00,62.810001373291016,62.866442372146345
2022-03-08 00:00:00-05:00,62.470001220703125,63.55332977770444
2022-03-09 00:00:00-05:00,65.11000061035156,64.4039604869591
2022-03-10 00:00:00-05:00,65.72000122070312,65.91506045715927
2022-03-11 00:00:00-05:00,60.90999984741211,64.68054878628018
2022-03-14 00:00:00-04:00,53.72999954223633,60.295447267980286
2022-03-15 00:00:00-04:00,55.2400016784668,59.943471920174126
2022-03-16 00:00:00-04:00,59.84000015258789,63.19972269878817
2022-03-17 00:00:00-04:00,62.290000915527344,63.38228511740294
2022-03-18 00:00:00-04:00,63.11000061035156,61.55913993076952
2022-03-21 00:00:00-04:00,59.130001068115234,60.655154088027224
2022-03-22 00:00:00-04:00,61.68000030517578,61.02265141925632
2022-03-23 00:00:00-04:00,56.779998779296875,60.57338104330117
2022-03-24 00:00:00-04:00,58.68000030517578,60.16357912405939
2022-03-25 00:00:00-04:00,58.029998779296875,59.82160980015926
2022-03-28 00:00:00-04:00,59.060001373291016,59.468693252376525
2022-03-29 00:00:00-04:00,62.029998779296875,59.11505733003025
2022-03-30 00:00:00-04:00,59.45000076293945,58.76417383775727
2022-03-31 00:00:00-04:00,57.29999923706055,58.414433042042624
2022-04-01 00:00:00-04:00,59.95000076293945,58.066896775748965
2022-04-04 00:00:00-04:00,62.36000061035156,57.71709415367121
2022-04-05 00:00:00-04:00,56.45000076293945,57.36487837335106
2022-04-06 00:00:00-04:00,54.79999923706055,57.013972504899264
2022-04-07 00:00:00-04:00,53.369998931884766,56.66346975165617
2022-04-08 00:00:00-04:00,51.77000045776367,56.31062541580265
2022-04-11 00:00:00-04:00,49.0099983215332,55.955678250278616
2022-04-12 00:00:00-04:00,50.06999969482422,55.5993725537881
2022-04-13 00:00:00-04:00,51.52000045776367,55.24110886009027
2022-04-14 00:00:00-04:00,46.400001525878906,54.88354971874878
2022-04-18 00:00:00-04:00,43.97999954223633,54.526847228264536
2022-04-19 00:00:00-04:00,44.70000076293945,54.169222549875855
2022-04-20 00:00:00-04:00,43.77000045776367,53.8112992283773
2022-04-21 00:00:00-04:00,42.099998474121094,53.44955160341929
2022-04-22 00:00:00-04:00,42.13999938964844,53.08348001516341
2022-04-25 00:00:00-04:00,44.22999954223633,52.71522195772908
2022-04-26 00:00:00-04:00,40.16999816894531,52.34375137938729
2022-04-27 00:00:00-04:00,39.83000183105469,51.97447770856498
2022-04-28 00:00:00-04:00,39.56999969482422,51.60794964058469
2022-04-29 00:00:00-04:00,37.529998779296875,51.207697363873265
2022-05-02 00:00:00-04:00,40.779998779296875,50.77175134536973
2022-05-03 00:00:00-04:00,40.029998779296875,50.47554281422222
2022-05-04 00:00:00-04:00,43.189998626708984,50.32579274925792
2022-05-05 00:00:00-04:00,37.02000045776367,49.41981152966744
2022-05-06 00:00:00-04:00,35.68000030517578,49.2611447661761
2022-05-09 00:00:00-04:00,33.290000915527344,48.977667554383395
2022-05-10 00:00:00-04:00,35.779998779296875,49.0840246216804
2022-05-11 00:00:00-04:00,29.959999084472656,47.68841356483137
